time,cell_id,x,y,radius
2.53,1,-39.3024,0,5
2.53,2,-29.4209,0,5
2.53,3,-19.5861,0,5
2.53,4,-9.78444,0,5
2.53,5,0,0,5
2.53,6,9.78444,0,5
2.53,7,19.5861,0,5
2.53,8,29.4209,0,5
2.53,9,39.3024,0,5
2.53,10,49.2405,0,5
2.54,0,-49.2498,0,5
2.54,1,-39.311,0,5
2.54,2,-29.428,0,5
2.54,3,-19.5912,0,5
2.54,4,-9.78708,0,5
2.54,5,0,0,5
2.54,6,9.78708,0,5
2.54,7,19.5912,0,5
2.54,8,29.428,0,5
2.54,9,39.311,0,5
2.54,10,49.2498,0,5
2.55,0,-49.259,0,5
2.55,1,-39.3195,0,5
2.55,2,-29.4351,0,5
2.55,3,-19.5962,0,5
2.55,4,-9.78968,0,5
2.55,5,0,0,5
2.55,6,9.78968,0,5
2.55,7,19.5962,0,5
2.55,8,29.4351,0,5
2.55,9,39.3195,0,5
2.55,10,49.259,0,5
2.56,0,-49.2681,0,5
2.56,1,-39.3278,0,5
2.56,2,-29.442,0,5
2.56,3,-19.6011,0,5
2.56,4,-9.79226,0,5
2.56,5,0,0,5
2.56,6,9.79226,0,5
2.56,7,19.6011,0,5
2.56,8,29.442,0,5
2.56,9,39.3278,0,5
2.56,10,49.2681,0,5
2.57,0,-49.2771,0,5
2.57,1,-39.336,0,5
2.57,2,-29.4488,0,5
2.57,3,-19.606,0,5
2.57,4,-9.7948,0,5
2.57,5,0,0,5
2.57,6,9.7948,0,5
2.57,7,19.606,0,5
2.57,8,29.4488,0,5
2.57,9,39.336,0,5
2.57,10,49.2771,0,5
2.58,0,-49.286,0,5
2.58,1,-39.3442,0,5
2.58,2,-29.4556,0,5
2.58,3,-19.6108,0,5
2.58,4,-9.79731,0,5
2.58,5,0,0,5
2.58,6,9.79731,0,5
2.58,7,19.6108,0,5
2.58,8,29.4556,0,5
2.58,9,39.3442,0,5
2.58,10,49.286,0,5
2.59,0,-49.2947,0,5
2.59,1,-39.3522,0,5
2.59,2,-29.4622,0,5
2.59,3,-19.6156,0,5
2.59,4,-9.79979,0,5
2.59,5,0,0,5
2.59,6,9.79979,0,5
2.59,7,19.6156,0,5
2.59,8,29.4622,0,5
2.59,9,39.3522,0,5
2.59,10,49.2947,0,5
2.6,0,-49.3034,0,5
2.6,1,-39.3602,0,5
2.6,2,-29.4688,0,5
2.6,3,-19.6203,0,5
2.6,4,-9.80224,0,5
2.6,5,0,0,5
2.6,6,9.80224,0,5
2.6,7,19.6203,0,5
2.6,8,29.4688,0,5
2.6,9,39.3602,0,5
2.6,10,49.3034,0,5
2.61,0,-49.3119,0,5
2.61,1,-39.368,0,5
2.61,2,-29.4753,0,5
2.61,3,-19.6249,0,5
2.61,4,-9.80466,0,5
2.61,5,0,0,5
2.61,6,9.80466,0,5
2.61,7,19.6249,0,5
2.61,8,29.4753,0,5
2.61,9,39.368,0,5
2.61,10,49.3119,0,5
2.62,0,-49.3204,0,5
2.62,1,-39.3758,0,5
2.62,2,-29.4818,0,5
2.62,3,-19.6295,0,5
2.62,4,-9.80705,0,5
2.62,5,0,0,5
2.62,6,9.80705,0,5
2.62,7,19.6295,0,5
2.62,8,29.4818,0,5
2.62,9,39.3758,0,5
2.62,10,49.3204,0,5
2.63,0,-49.3287,0,5
2.63,1,-39.3834,0,5
2.63,2,-29.4881,0,5
2.63,3,-19.6341,0,5
2.63,4,-9.80941,0,5
2.63,5,0,0,5
2.63,6,9.80941,0,5
2.63,7,19.6341,0,5
2.63,8,29.4881,0,5
2.63,9,39.3834,0,5
2.63,10,49.3287,0,5
2.64,0,-49.3369,0,5
2.64,1,-39.391,0,5
2.64,2,-29.4944,0,5
2.64,3,-19.6386,0,5
2.64,4,-9.81174,0,5
2.64,5,0,0,5
2.64,6,9.81174,0,5
2.64,7,19.6386,0,5
2.64,8,29.4944,0,5
2.64,9,39.391,0,5
2.64,10,49.3369,0,5
2.65,0,-49.345,0,5
2.65,1,-39.3984,0,5
2.65,2,-29.5006,0,5
2.65,3,-19.643,0,5
2.65,4,-9.81404,0,5
2.65,5,0,0,5
2.65,6,9.81404,0,5
2.65,7,19.643,0,5
2.65,8,29.5006,0,5
2.65,9,39.3984,0,5
2.65,10,49.345,0,5
2.66,0,-49.3531,0,5
2.66,1,-39.4058,0,5
2.66,2,-29.5067,0,5
2.66,3,-19.6473,0,5
2.66,4,-9.81632,0,5
2.66,5,0,0,5
2.66,6,9.81632,0,5
2.66,7,19.6473,0,5
2.66,8,29.5067,0,5
2.66,9,39.4058,0,5
2.66,10,49.3531,0,5
2.67,0,-49.361,0,5
2.67,1,-39.4131,0,5
2.67,2,-29.5127,0,5
2.67,3,-19.6517,0,5
2.67,4,-9.81856,0,5
2.67,5,0,0,5
2.67,6,9.81856,0,5
2.67,7,19.6517,0,5
2.67,8,29.5127,0,5
2.67,9,39.4131,0,5
2.67,10,49.361,0,5
2.68,0,-49.3688,0,5
2.68,1,-39.4203,0,5
2.68,2,-29.5187,0,5
2.68,3,-19.6559,0,5
2.68,4,-9.82078,0,5
2.68,5,0,0,5
2.68,6,9.82078,0,5
2.68,7,19.6559,0,5
2.68,8,29.5187,0,5
2.68,9,39.4203,0,5
2.68,10,49.3688,0,5
2.69,0,-49.3766,0,5
2.69,1,-39.4274,0,5
2.69,2,-29.5246,0,5
2.69,3,-19.6601,0,5
2.69,4,-9.82297,0,5
2.69,5,0,0,5
2.69,6,9.82297,0,5
2.69,7,19.6601,0,5
2.69,8,29.5246,0,5
2.69,9,39.4274,0,5
2.69,10,49.3766,0,5
2.7,0,-49.3842,0,5
2.7,1,-39.4344,0,5
2.7,2,-29.5304,0,5
2.7,3,-19.6643,0,5
2.7,4,-9.82514,0,5
2.7,5,0,0,5
2.7,6,9.82514,0,5
2.7,7,19.6643,0,5
2.7,8,29.5304,0,5
2.7,9,39.4344,0,5
2.7,10,49.3842,0,5
2.71,0,-49.3918,0,5
2.71,1,-39.4413,0,5
2.71,2,-29.5361,0,5
2.71,3,-19.6684,0,5
2.71,4,-9.82727,0,5
2.71,5,0,0,5
2.71,6,9.82727,0,5
2.71,7,19.6684,0,5
2.71,8,29.5361,0,5
2.71,9,39.4413,0,5
2.71,10,49.3918,0,5
2.72,0,-49.3992,0,5
2.72,1,-39.4482,0,5
2.72,2,-29.5418,0,5
2.72,3,-19.6724,0,5
2.72,4,-9.82938,0,5
2.72,5,0,0,5
2.72,6,9.82938,0,5
2.72,7,19.6724,0,5
2.72,8,29.5418,0,5
2.72,9,39.4482,0,5
2.72,10,49.3992,0,5
2.73,0,-49.4066,0,5
2.73,1,-39.4549,0,5
2.73,2,-29.5474,0,5
2.73,3,-19.6764,0,5
2.73,4,-9.83147,0,5
2.73,5,0,0,5
2.73,6,9.83147,0,5
2.73,7,19.6764,0,5
2.73,8,29.5474,0,5
2.73,9,39.4549,0,5
2.73,10,49.4066,0,5
2.74,0,-49.4138,0,5
2.74,1,-39.4616,0,5
2.74,2,-29.553,0,5
2.74,3,-19.6804,0,5
2.74,4,-9.83353,0,5
2.74,5,0,0,5
2.74,6,9.83353,0,5
2.74,7,19.6804,0,5
2.74,8,29.553,0,5
2.74,9,39.4616,0,5
2.74,10,49.4138,0,5
2.75,0,-49.421,0,5
2.75,1,-39.4682,0,5
2.75,2,-29.5584,0,5
2.75,3,-19.6843,0,5
2.75,4,-9.83556,0,5
2.75,5,0,0,5
2.75,6,9.83556,0,5
2.75,7,19.6843,0,5
2.75,8,29.5584,0,5
2.75,9,39.4682,0,5
2.75,10,49.421,0,5
2.76,0,-49.4281,0,5
2.76,1,-39.4747,0,5
2.76,2,-29.5638,0,5
2.76,3,-19.6882,0,5
2.76,4,-9.83757,0,5
2.76,5,0,0,5
2.76,6,9.83757,0,5
2.76,7,19.6882,0,5
2.76,8,29.5638,0,5
2.76,9,39.4747,0,5
2.76,10,49.4281,0,5
2.77,0,-49.4351,0,5
2.77,1,-39.4811,0,5
2.77,2,-29.5692,0,5
2.77,3,-19.692,0,5
2.77,4,-9.83956,0,5
2.77,5,0,0,5
2.77,6,9.83956,0,5
2.77,7,19.692,0,5
2.77,8,29.5692,0,5
2.77,9,39.4811,0,5
2.77,10,49.4351,0,5
2.78,0,-49.442,0,5
2.78,1,-39.4875,0,5
2.78,2,-29.5744,0,5
2.78,3,-19.6957,0,5
2.78,4,-9.84152,0,5
2.78,5,0,0,5
2.78,6,9.84152,0,5
2.78,7,19.6957,0,5
2.78,8,29.5744,0,5
2.78,9,39.4875,0,5
2.78,10,49.442,0,5
2.79,0,-49.4489,0,5
2.79,1,-39.4937,0,5
2.79,2,-29.5796,0,5
2.79,3,-19.6995,0,5
2.79,4,-9.84345,0,5
2.79,5,0,0,5
2.79,6,9.84345,0,5
2.79,7,19.6995,0,5
2.79,8,29.5796,0,5
2.79,9,39.4937,0,5
2.79,10,49.4489,0,5
2.8,0,-49.4556,0,5
2.8,1,-39.4999,0,5
2.8,2,-29.5848,0,5
2.8,3,-19.7031,0,5
2.8,4,-9.84537,0,5
2.8,5,0,0,5
2.8,6,9.84537,0,5
2.8,7,19.7031,0,5
2.8,8,29.5848,0,5
2.8,9,39.4999,0,5
2.8,10,49.4556,0,5
2.81,0,-49.4623,0,5
2.81,1,-39.506,0,5
2.81,2,-29.5899,0,5
2.81,3,-19.7068,0,5
2.81,4,-9.84726,0,5
2.81,5,0,0,5
2.81,6,9.84726,0,5
2.81,7,19.7068,0,5
2.81,8,29.5899,0,5
2.81,9,39.506,0,5
2.81,10,49.4623,0,5
2.82,0,-49.4688,0,5
2.82,1,-39.5121,0,5
2.82,2,-29.5949,0,5
2.82,3,-19.7104,0,5
2.82,4,-9.84912,0,5
2.82,5,0,0,5
2.82,6,9.84912,0,5
2.82,7,19.7104,0,5
2.82,8,29.5949,0,5
2.82,9,39.5121,0,5
2.82,10,49.4688,0,5
2.83,0,-49.4753,0,5
2.83,1,-39.5181,0,5
2.83,2,-29.5998,0,5
2.83,3,-19.7139,0,5
2.83,4,-9.85096,0,5
2.83,5,0,0,5
2.83,6,9.85096,0,5
2.83,7,19.7139,0,5
2.83,8,29.5998,0,5
2.83,9,39.5181,0,5
2.83,10,49.4753,0,5
2.84,0,-49.4818,0,5
2.84,1,-39.524,0,5
2.84,2,-29.6047,0,5
2.84,3,-19.7174,0,5
2.84,4,-9.85278,0,5
2.84,5,0,0,5
2.84,6,9.85278,0,5
2.84,7,19.7174,0,5
2.84,8,29.6047,0,5
2.84,9,39.524,0,5
2.84,10,49.4818,0,5
2.85,0,-49.4881,0,5
2.85,1,-39.5298,0,5
2.85,2,-29.6096,0,5
2.85,3,-19.7208,0,5
2.85,4,-9.85458,0,5
2.85,5,0,0,5
2.85,6,9.85458,0,5
2.85,7,19.7208,0,5
2.85,8,29.6096,0,5
2.85,9,39.5298,0,5
2.85,10,49.4881,0,5
2.86,0,-49.4944,0,5
2.86,1,-39.5355,0,5
2.86,2,-29.6143,0,5
2.86,3,-19.7242,0,5
2.86,4,-9.85636,0,5
2.86,5,0,0,5
2.86,6,9.85636,0,5
2.86,7,19.7242,0,5
2.86,8,29.6143,0,5
2.86,9,39.5355,0,5
2.86,10,49.4944,0,5
2.87,0,-49.5006,0,5
2.87,1,-39.5412,0,5
2.87,2,-29.619,0,5
2.87,3,-19.7276,0,5
2.87,4,-9.85811,0,5
2.87,5,0,0,5
2.87,6,9.85811,0,5
2.87,7,19.7276,0,5
2.87,8,29.619,0,5
2.87,9,39.5412,0,5
2.87,10,49.5006,0,5
2.88,0,-49.5067,0,5
2.88,1,-39.5468,0,5
2.88,2,-29.6237,0,5
2.88,3,-19.7309,0,5
2.88,4,-9.85984,0,5
2.88,5,0,0,5
2.88,6,9.85984,0,5
2.88,7,19.7309,0,5
2.88,8,29.6237,0,5
2.88,9,39.5468,0,5
2.88,10,49.5067,0,5
2.89,0,-49.5127,0,5
2.89,1,-39.5524,0,5
2.89,2,-29.6283,0,5
2.89,3,-19.7342,0,5
2.89,4,-9.86156,0,5
2.89,5,0,0,5
2.89,6,9.86156,0,5
2.89,7,19.7342,0,5
2.89,8,29.6283,0,5
2.89,9,39.5524,0,5
2.89,10,49.5127,0,5
2.9,0,-49.5187,0,5
2.9,1,-39.5578,0,5
2.9,2,-29.6328,0,5
2.9,3,-19.7375,0,5
2.9,4,-9.86325,0,5
2.9,5,0,0,5
2.9,6,9.86325,0,5
2.9,7,19.7375,0,5
2.9,8,29.6328,0,5
2.9,9,39.5578,0,5
2.9,10,49.5187,0,5
2.91,0,-49.5246,0,5
2.91,1,-39.5632,0,5
2.91,2,-29.6373,0,5
2.91,3,-19.7407,0,5
2.91,4,-9.86492,0,5
2.91,5,0,0,5
2.91,6,9.86492,0,5
2.91,7,19.7407,0,5
2.91,8,29.6373,0,5
2.91,9,39.5632,0,5
2.91,10,49.5246,0,5
2.92,0,-49.5304,0,5
2.92,1,-39.5686,0,5
2.92,2,-29.6418,0,5
2.92,3,-19.7438,0,5
2.92,4,-9.86657,0,5
2.92,5,0,0,5
2.92,6,9.86657,0,5
2.92,7,19.7438,0,5
2.92,8,29.6418,0,5
2.92,9,39.5686,0,5
2.92,10,49.5304,0,5
2.93,0,-49.5361,0,5
2.93,1,-39.5739,0,5
2.93,2,-29.6461,0,5
2.93,3,-19.747,0,5
2.93,4,-9.86819,0,5
2.93,5,0,0,5
2.93,6,9.86819,0,5
2.93,7,19.747,0,5
2.93,8,29.6461,0,5
2.93,9,39.5739,0,5
2.93,10,49.5361,0,5
2.94,0,-49.5418,0,5
2.94,1,-39.5791,0,5
2.94,2,-29.6505,0,5
2.94,3,-19.7501,0,5
2.94,4,-9.8698,0,5
2.94,5,0,0,5
2.94,6,9.8698,0,5
2.94,7,19.7501,0,5
2.94,8,29.6505,0,5
2.94,9,39.5791,0,5
2.94,10,49.5418,0,5
2.95,0,-49.5474,0,5
2.95,1,-39.5842,0,5
2.95,2,-29.6547,0,5
2.95,3,-19.7531,0,5
2.95,4,-9.87139,0,5
2.95,5,0,0,5
2.95,6,9.87139,0,5
2.95,7,19.7531,0,5
2.95,8,29.6547,0,5
2.95,9,39.5842,0,5
2.95,10,49.5474,0,5
2.96,0,-49.5529,0,5
2.96,1,-39.5893,0,5
2.96,2,-29.6589,0,5
2.96,3,-19.7561,0,5
2.96,4,-9.87296,0,5
2.96,5,0,0,5
2.96,6,9.87296,0,5
2.96,7,19.7561,0,5
2.96,8,29.6589,0,5
2.96,9,39.5893,0,5
2.96,10,49.5529,0,5
2.97,0,-49.5584,0,5
2.97,1,-39.5943,0,5
2.97,2,-29.6631,0,5
2.97,3,-19.7591,0,5
2.97,4,-9.87451,0,5
2.97,5,0,0,5
2.97,6,9.87451,0,5
2.97,7,19.7591,0,5
2.97,8,29.6631,0,5
2.97,9,39.5943,0,5
2.97,10,49.5584,0,5
2.98,0,-49.5638,0,5
2.98,1,-39.5993,0,5
2.98,2,-29.6672,0,5
2.98,3,-19.7621,0,5
2.98,4,-9.87604,0,5
2.98,5,0,0,5
2.98,6,9.87604,0,5
2.98,7,19.7621,0,5
2.98,8,29.6672,0,5
2.98,9,39.5993,0,5
2.98,10,49.5638,0,5
2.99,0,-49.5691,0,5
2.99,1,-39.6042,0,5
2.99,2,-29.6713,0,5
2.99,3,-19.765,0,5
2.99,4,-9.87756,0,5
2.99,5,0,0,5
2.99,6,9.87756,0,5
2.99,7,19.765,0,5
2.99,8,29.6713,0,5
2.99,9,39.6042,0,5
2.99,10,49.5691,0,5
3,0,-49.5744,0,5
3,1,-39.609,0,5
3,2,-29.6753,0,5
3,3,-19.7678,0,5
3,4,-9.87905,0,5
3,5,0,0,5
3,6,9.87905,0,5
3,7,19.7678,0,5
3,8,29.6753,0,5
3,9,39.609,0,5
3,10,49.5744,0,5
3.01,0,-49.5796,0,5
3.01,1,-39.6138,0,5
3.01,2,-29.6793,0,5
3.01,3,-19.7707,0,5
3.01,4,-9.88053,0,5
3.01,5,0,0,5
3.01,6,9.88053,0,5
3.01,7,19.7707,0,5
3.01,8,29.6793,0,5
3.01,9,39.6138,0,5
3.01,10,49.5796,0,5
3.02,0,-49.5847,0,5
3.02,1,-39.6185,0,5
3.02,2,-29.6832,0,5
3.02,3,-19.7735,0,5
3.02,4,-9.88198,0,5
3.02,5,0,0,5
3.02,6,9.88198,0,5
3.02,7,19.7735,0,5
3.02,8,29.6832,0,5
3.02,9,39.6185,0,5
3.02,10,49.5847,0,5
3.03,0,-49.5898,0,5
3.03,1,-39.6232,0,5
3.03,2,-29.687,0,5
3.03,3,-19.7762,0,5
3.03,4,-9.88342,0,5
3.03,5,0,0,5
3.03,6,9.88342,0,5
3.03,7,19.7762,0,5
3.03,8,29.687,0,5
3.03,9,39.6232,0,5
3.03,10,49.5898,0,5
3.04,0,-49.5948,0,5
3.04,1,-39.6278,0,5
3.04,2,-29.6909,0,5
3.04,3,-19.779,0,5
3.04,4,-9.88485,0,5
3.04,5,0,0,5
3.04,6,9.88485,0,5
3.04,7,19.779,0,5
3.04,8,29.6909,0,5
3.04,9,39.6278,0,5
3.04,10,49.5948,0,5
3.05,0,-49.5998,0,5
3.05,1,-39.6323,0,5
3.05,2,-29.6946,0,5
3.05,3,-19.7817,0,5
3.05,4,-9.88625,0,5
3.05,5,0,0,5
3.05,6,9.88625,0,5
3.05,7,19.7817,0,5
3.05,8,29.6946,0,5
3.05,9,39.6323,0,5
3.05,10,49.5998,0,5
3.06,0,-49.6046,0,5
3.06,1,-39.6368,0,5
3.06,2,-29.6984,0,5
3.06,3,-19.7843,0,5
3.06,4,-9.88764,0,5
3.06,5,0,0,5
3.06,6,9.88764,0,5
3.06,7,19.7843,0,5
3.06,8,29.6984,0,5
3.06,9,39.6368,0,5
3.06,10,49.6046,0,5
3.07,0,-49.6095,0,5
3.07,1,-39.6412,0,5
3.07,2,-29.7021,0,5
3.07,3,-19.7869,0,5
3.07,4,-9.88901,0,5
3.07,5,0,0,5
3.07,6,9.88901,0,5
3.07,7,19.7869,0,5
3.07,8,29.7021,0,5
3.07,9,39.6412,0,5
3.07,10,49.6095,0,5
3.08,0,-49.6142,0,5
3.08,1,-39.6456,0,5
3.08,2,-29.7057,0,5
3.08,3,-19.7895,0,5
3.08,4,-9.89036,0,5
3.08,5,0,0,5
3.08,6,9.89036,0,5
3.08,7,19.7895,0,5
3.08,8,29.7057,0,5
3.08,9,39.6456,0,5
3.08,10,49.6142,0,5
3.09,0,-49.619,0,5
3.09,1,-39.6499,0,5
3.09,2,-29.7093,0,5
3.09,3,-19.7921,0,5
3.09,4,-9.8917,0,5
3.09,5,0,0,5
3.09,6,9.8917,0,5
3.09,7,19.7921,0,5
3.09,8,29.7093,0,5
3.09,9,39.6499,0,5
3.09,10,49.619,0,5
3.1,0,-49.6236,0,5
3.1,1,-39.6542,0,5
3.1,2,-29.7128,0,5
3.1,3,-19.7947,0,5
3.1,4,-9.89302,0,5
3.1,5,0,0,5
3.1,6,9.89302,0,5
3.1,7,19.7947,0,5
3.1,8,29.7128,0,5
3.1,9,39.6542,0,5
3.1,10,49.6236,0,5
3.11,0,-49.6282,0,5
3.11,1,-39.6584,0,5
3.11,2,-29.7163,0,5
3.11,3,-19.7972,0,5
3.11,4,-9.89433,0,5
3.11,5,0,0,5
3.11,6,9.89433,0,5
3.11,7,19.7972,0,5
3.11,8,29.7163,0,5
3.11,9,39.6584,0,5
3.11,10,49.6282,0,5
3.12,0,-49.6327,0,5
3.12,1,-39.6626,0,5
3.12,2,-29.7198,0,5
3.12,3,-19.7996,0,5
3.12,4,-9.89561,0,5
3.12,5,0,0,5
3.12,6,9.89561,0,5
3.12,7,19.7996,0,5
3.12,8,29.7198,0,5
3.12,9,39.6626,0,5
3.12,10,49.6327,0,5
3.13,0,-49.6372,0,5
3.13,1,-39.6667,0,5
3.13,2,-29.7232,0,5
3.13,3,-19.8021,0,5
3.13,4,-9.89689,0,5
3.13,5,0,0,5
3.13,6,9.89689,0,5
3.13,7,19.8021,0,5
3.13,8,29.7232,0,5
3.13,9,39.6667,0,5
3.13,10,49.6372,0,5
3.14,0,-49.6417,0,5
3.14,1,-39.6708,0,5
3.14,2,-29.7266,0,5
3.14,3,-19.8045,0,5
3.14,4,-9.89814,0,5
3.14,5,0,0,5
3.14,6,9.89814,0,5
3.14,7,19.8045,0,5
3.14,8,29.7266,0,5
3.14,9,39.6708,0,5
3.14,10,49.6417,0,5
3.15,0,-49.646,0,5
3.15,1,-39.6748,0,5
3.15,2,-29.7299,0,5
3.15,3,-19.8069,0,5
3.15,4,-9.89939,0,5
3.15,5,0,0,5
3.15,6,9.89939,0,5
3.15,7,19.8069,0,5
3.15,8,29.7299,0,5
3.15,9,39.6748,0,5
3.15,10,49.646,0,5
3.16,0,-49.6504,0,5
3.16,1,-39.6788,0,5
3.16,2,-29.7332,0,5
3.16,3,-19.8092,0,5
3.16,4,-9.90061,0,5
3.16,5,0,0,5
3.16,6,9.90061,0,5
3.16,7,19.8092,0,5
3.16,8,29.7332,0,5
3.16,9,39.6788,0,5
3.16,10,49.6504,0,5
3.17,0,-49.6546,0,5
3.17,1,-39.6827,0,5
3.17,2,-29.7365,0,5
3.17,3,-19.8116,0,5
3.17,4,-9.90183,0,5
3.17,5,0,0,5
3.17,6,9.90183,0,5
3.17,7,19.8116,0,5
3.17,8,29.7365,0,5
3.17,9,39.6827,0,5
3.17,10,49.6546,0,5
3.18,0,-49.6588,0,5
3.18,1,-39.6866,0,5
3.18,2,-29.7397,0,5
3.18,3,-19.8139,0,5
3.18,4,-9.90302,0,5
3.18,5,0,0,5
3.18,6,9.90302,0,5
3.18,7,19.8139,0,5
3.18,8,29.7397,0,5
3.18,9,39.6866,0,5
3.18,10,49.6588,0,5
3.19,0,-49.663,0,5
3.19,1,-39.6904,0,5
3.19,2,-29.7429,0,5
3.19,3,-19.8161,0,5
3.19,4,-9.9042,0,5
3.19,5,0,0,5
3.19,6,9.9042,0,5
3.19,7,19.8161,0,5
3.19,8,29.7429,0,5
3.19,9,39.6904,0,5
3.19,10,49.663,0,5
3.2,0,-49.6671,0,5
3.2,1,-39.6942,0,5
3.2,2,-29.746,0,5
3.2,3,-19.8184,0,5
3.2,4,-9.90537,0,5
3.2,5,0,0,5
3.2,6,9.90537,0,5
3.2,7,19.8184,0,5
3.2,8,29.746,0,5
3.2,9,39.6942,0,5
3.2,10,49.6671,0,5
3.21,0,-49.6712,0,5
3.21,1,-39.6979,0,5
3.21,2,-29.7491,0,5
3.21,3,-19.8206,0,5
3.21,4,-9.90653,0,5
3.21,5,0,0,5
3.21,6,9.90653,0,5
3.21,7,19.8206,0,5
3.21,8,29.7491,0,5
3.21,9,39.6979,0,5
3.21,10,49.6712,0,5
3.22,0,-49.6752,0,5
3.22,1,-39.7016,0,5
3.22,2,-29.7522,0,5
3.22,3,-19.8228,0,5
3.22,4,-9.90767,0,5
3.22,5,0,0,5
3.22,6,9.90767,0,5
3.22,7,19.8228,0,5
3.22,8,29.7522,0,5
3.22,9,39.7016,0,5
3.22,10,49.6752,0,5
3.23,0,-49.6792,0,5
3.23,1,-39.7052,0,5
3.23,2,-29.7552,0,5
3.23,3,-19.8249,0,5
3.23,4,-9.90879,0,5
3.23,5,0,0,5
3.23,6,9.90879,0,5
3.23,7,19.8249,0,5
3.23,8,29.7552,0,5
3.23,9,39.7052,0,5
3.23,10,49.6792,0,5
3.24,0,-49.6831,0,5
3.24,1,-39.7088,0,5
3.24,2,-29.7582,0,5
3.24,3,-19.8271,0,5
3.24,4,-9.9099,0,5
3.24,5,0,0,5
3.24,6,9.9099,0,5
3.24,7,19.8271,0,5
3.24,8,29.7582,0,5
3.24,9,39.7088,0,5
3.24,10,49.6831,0,5
3.25,0,-49.6869,0,5
3.25,1,-39.7124,0,5
3.25,2,-29.7611,0,5
3.25,3,-19.8292,0,5
3.25,4,-9.911,0,5
3.25,5,0,0,5
3.25,6,9.911,0,5
3.25,7,19.8292,0,5
3.25,8,29.7611,0,5
3.25,9,39.7124,0,5
3.25,10,49.6869,0,5
3.26,0,-49.6908,0,5
3.26,1,-39.7159,0,5
3.26,2,-29.764,0,5
3.26,3,-19.8313,0,5
3.26,4,-9.91209,0,5
3.26,5,0,0,5
3.26,6,9.91209,0,5
3.26,7,19.8313,0,5
3.26,8,29.764,0,5
3.26,9,39.7159,0,5
3.26,10,49.6908,0,5
3.27,0,-49.6945,0,5
3.27,1,-39.7194,0,5
3.27,2,-29.7669,0,5
3.27,3,-19.8333,0,5
3.27,4,-9.91316,0,5
3.27,5,0,0,5
3.27,6,9.91316,0,5
3.27,7,19.8333,0,5
3.27,8,29.7669,0,5
3.27,9,39.7194,0,5
3.27,10,49.6945,0,5
3.28,0,-49.6983,0,5
3.28,1,-39.7228,0,5
3.28,2,-29.7698,0,5
3.28,3,-19.8353,0,5
3.28,4,-9.91422,0,5
3.28,5,0,0,5
3.28,6,9.91422,0,5
3.28,7,19.8353,0,5
3.28,8,29.7698,0,5
3.28,9,39.7228,0,5
3.28,10,49.6983,0,5
3.29,0,-49.7019,0,5
3.29,1,-39.7262,0,5
3.29,2,-29.7726,0,5
3.29,3,-19.8374,0,5
3.29,4,-9.91526,0,5
3.29,5,0,0,5
3.29,6,9.91526,0,5
3.29,7,19.8374,0,5
3.29,8,29.7726,0,5
3.29,9,39.7262,0,5
3.29,10,49.7019,0,5
3.3,0,-49.7056,0,5
3.3,1,-39.7295,0,5
3.3,2,-29.7753,0,5
3.3,3,-19.8393,0,5
3.3,4,-9.91629,0,5
3.3,5,0,0,5
3.3,6,9.91629,0,5
3.3,7,19.8393,0,5
3.3,8,29.7753,0,5
3.3,9,39.7295,0,5
3.3,10,49.7056,0,5
3.31,0,-49.7092,0,5
3.31,1,-39.7328,0,5
3.31,2,-29.7781,0,5
3.31,3,-19.8413,0,5
3.31,4,-9.91731,0,5
3.31,5,0,0,5
3.31,6,9.91731,0,5
3.31,7,19.8413,0,5
3.31,8,29.7781,0,5
3.31,9,39.7328,0,5
3.31,10,49.7092,0,5
3.32,0,-49.7127,0,5
3.32,1,-39.7361,0,5
3.32,2,-29.7808,0,5
3.32,3,-19.8432,0,5
3.32,4,-9.91832,0,5
3.32,5,0,0,5
3.32,6,9.91832,0,5
3.32,7,19.8432,0,5
3.32,8,29.7808,0,5
3.32,9,39.7361,0,5
3.32,10,49.7127,0,5
3.33,0,-49.7162,0,5
3.33,1,-39.7393,0,5
3.33,2,-29.7835,0,5
3.33,3,-19.8451,0,5
3.33,4,-9.91932,0,5
3.33,5,0,0,5
3.33,6,9.91932,0,5
3.33,7,19.8451,0,5
3.33,8,29.7835,0,5
3.33,9,39.7393,0,5
3.33,10,49.7162,0,5
3.34,0,-49.7197,0,5
3.34,1,-39.7425,0,5
3.34,2,-29.7861,0,5
3.34,3,-19.847,0,5
3.34,4,-9.9203,0,5
3.34,5,0,0,5
3.34,6,9.9203,0,5
3.34,7,19.847,0,5
3.34,8,29.7861,0,5
3.34,9,39.7425,0,5
3.34,10,49.7197,0,5
3.35,0,-49.7231,0,5
3.35,1,-39.7456,0,5
3.35,2,-29.7887,0,5
3.35,3,-19.8489,0,5
3.35,4,-9.92127,0,5
3.35,5,0,0,5
3.35,6,9.92127,0,5
3.35,7,19.8489,0,5
3.35,8,29.7887,0,5
3.35,9,39.7456,0,5
3.35,10,49.7231,0,5
3.36,0,-49.7265,0,5
3.36,1,-39.7487,0,5
3.36,2,-29.7913,0,5
3.36,3,-19.8507,0,5
3.36,4,-9.92223,0,5
3.36,5,0,0,5
3.36,6,9.92223,0,5
3.36,7,19.8507,0,5
3.36,8,29.7913,0,5
3.36,9,39.7487,0,5
3.36,10,49.7265,0,5
3.37,0,-49.7298,0,5
3.37,1,-39.7518,0,5
3.37,2,-29.7938,0,5
